version,account_id,interface_id,src_addr,dst_addr,src_port,dst_port,protocol,protocol_name,packets,bytes,start_time,end_time,timestamp_iso,action,log_status,tier,scenario
2,123456789012,eni-100a_rds_01,10.0.10.45,10.0.100.12,57526,5432,6,TCP,114,113202,1786975876,1786975910,2026-08-17 14:11:16 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-01b_alb_02,203.0.113.88,10.0.2.18,61731,443,6,TCP,30,15720,1786975890,1786975918,2026-08-17 14:11:30 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-10a_app_01,10.0.1.15,10.0.10.45,58760,8080,6,TCP,17,22372,1786975901,1786975939,2026-08-17 14:11:41 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-10a_app_01,10.0.1.15,10.0.10.45,59500,8080,6,TCP,37,31931,1786975922,1786975974,2026-08-17 14:12:02 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01b_alb_02,192.0.2.22,10.0.2.18,63244,443,6,TCP,31,19530,1786975937,1786975961,2026-08-17 14:12:17 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,198.51.100.210,10.0.1.15,60404,80,6,TCP,19,7866,1786975951,1786975996,2026-08-17 14:12:31 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-100a_rds_01,10.0.20.78,10.0.100.12,55490,5432,6,TCP,47,38305,1786975961,1786975994,2026-08-17 14:12:41 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-100a_rds_01,10.0.20.78,10.0.100.12,51532,5432,6,TCP,25,28625,1786975973,1786976020,2026-08-17 14:12:53 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-100a_rds_01,185.220.101.5,10.0.100.12,58166,1433,6,TCP,3,162,1786975987,1786976043,2026-08-17 14:13:07 UTC,REJECT,OK,Database,SECURITY ALERT: Unauthorized External DB Probe (Blocked by SG)
2,123456789012,eni-01a_alb_01,198.51.100.42,10.0.1.15,59946,80,6,TCP,18,6786,1786976002,1786976028,2026-08-17 14:13:22 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,203.0.113.155,10.0.1.15,62998,80,6,TCP,30,31770,1786976013,1786976068,2026-08-17 14:13:33 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,203.0.113.15,10.0.1.15,44787,80,6,TCP,29,24012,1786976031,1786976058,2026-08-17 14:13:51 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,198.51.100.210,10.0.2.18,45441,443,6,TCP,10,4800,1786976049,1786976107,2026-08-17 14:14:09 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,198.51.100.42,10.0.1.15,37267,80,6,TCP,36,16992,1786976058,1786976074,2026-08-17 14:14:18 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,198.51.100.42,10.0.1.15,46994,443,6,TCP,44,36696,1786976072,1786976107,2026-08-17 14:14:32 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.2.18,10.0.20.78,63672,8080,6,TCP,55,81235,1786976091,1786976125,2026-08-17 14:14:51 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-10a_app_01,10.0.2.18,10.0.10.45,49836,8080,6,TCP,58,85028,1786976103,1786976153,2026-08-17 14:15:03 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-100a_rds_01,45.155.205.233,10.0.200.14,57943,1433,6,TCP,2,108,1786976119,1786976177,2026-08-17 14:15:19 UTC,REJECT,OK,Database,SECURITY ALERT: Unauthorized External DB Probe (Blocked by SG)
2,123456789012,eni-01b_alb_02,198.51.100.42,10.0.2.18,51808,443,6,TCP,22,19580,1786976136,1786976181,2026-08-17 14:15:36 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,203.0.113.88,10.0.1.15,56266,80,6,TCP,8,5384,1786976146,1786976200,2026-08-17 14:15:46 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-100a_rds_01,10.0.10.45,10.0.100.12,53123,5432,6,TCP,20,22200,1786976165,1786976218,2026-08-17 14:16:05 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-01b_alb_02,203.0.113.15,10.0.2.18,64454,443,6,TCP,14,5600,1786976177,1786976211,2026-08-17 14:16:17 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,198.51.100.210,10.0.1.15,61009,80,6,TCP,45,25065,1786976196,1786976214,2026-08-17 14:16:36 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,192.0.2.77,10.0.1.15,48413,443,6,TCP,8,9648,1786976204,1786976250,2026-08-17 14:16:44 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,203.0.113.15,10.0.2.18,34562,443,6,TCP,22,18062,1786976216,1786976261,2026-08-17 14:16:56 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,203.0.113.155,10.0.2.18,63731,443,6,TCP,10,11920,1786976235,1786976291,2026-08-17 14:17:15 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.1.15,10.0.20.78,33451,8080,6,TCP,47,49585,1786976252,1786976289,2026-08-17 14:17:32 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01b_nat_02,10.0.20.78,140.82.113.4,56504,443,6,TCP,104,109616,1786976260,1786976284,2026-08-17 14:17:40 UTC,ACCEPT,OK,Public,Private Subnet Egress via NAT Gateway
2,123456789012,eni-01a_nat_01,10.0.10.45,151.101.65.140,61437,443,6,TCP,20,22380,1786976273,1786976290,2026-08-17 14:17:53 UTC,ACCEPT,OK,Public,Private Subnet Egress via NAT Gateway
2,123456789012,eni-01a_nat_01,10.0.10.45,52.216.128.32,64660,443,6,TCP,107,132894,1786976297,1786976312,2026-08-17 14:18:17 UTC,ACCEPT,OK,Public,Private Subnet Egress via NAT Gateway
2,123456789012,eni-01b_alb_02,203.0.113.88,10.0.2.18,35965,80,6,TCP,26,23140,1786976310,1786976337,2026-08-17 14:18:30 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-100a_rds_01,10.0.20.78,10.0.100.12,38700,5432,6,TCP,72,64872,1786976317,1786976361,2026-08-17 14:18:37 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-20b_app_02,10.0.2.18,10.0.20.78,62426,8080,6,TCP,17,20451,1786976330,1786976367,2026-08-17 14:18:50 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-20b_app_02,10.0.1.15,10.0.20.78,34422,8080,6,TCP,50,38900,1786976346,1786976380,2026-08-17 14:19:06 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-100a_rds_01,10.0.10.45,10.0.100.12,47485,5432,6,TCP,47,108053,1786976360,1786976395,2026-08-17 14:19:20 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-01b_alb_02,203.0.113.88,10.0.2.18,56381,443,6,TCP,29,28768,1786976375,1786976392,2026-08-17 14:19:35 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.2.18,10.0.20.78,54477,8080,6,TCP,37,33966,1786976387,1786976408,2026-08-17 14:19:47 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01b_alb_02,192.0.2.77,10.0.2.18,58011,443,6,TCP,45,40455,1786976404,1786976442,2026-08-17 14:20:04 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,192.0.2.77,10.0.1.15,50441,80,6,TCP,38,42066,1786976425,1786976444,2026-08-17 14:20:25 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-10a_app_01,10.0.2.18,10.0.10.45,62670,8080,6,TCP,50,45800,1786976434,1786976473,2026-08-17 14:20:34 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01b_alb_02,192.0.2.22,10.0.2.18,33238,80,6,TCP,28,34832,1786976450,1786976493,2026-08-17 14:20:50 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,141.98.11.88,10.0.1.15,46716,25,6,TCP,1,44,1786976469,1786976496,2026-08-17 14:21:09 UTC,REJECT,OK,Public,SECURITY ALERT: Port Scanning Reconnaissance (Blocked by NACL/SG)
2,123456789012,eni-10a_app_01,10.0.2.18,10.0.10.45,54036,8080,6,TCP,38,47614,1786976474,1786976524,2026-08-17 14:21:14 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01b_alb_02,198.51.100.101,10.0.2.18,48880,80,6,TCP,32,28608,1786976488,1786976535,2026-08-17 14:21:28 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,192.0.2.77,10.0.1.15,46430,80,6,TCP,20,10140,1786976508,1786976557,2026-08-17 14:21:48 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-10a_app_01,10.0.2.18,10.0.10.45,51362,8080,6,TCP,18,12978,1786976523,1786976575,2026-08-17 14:22:03 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01b_alb_02,203.0.113.15,10.0.2.18,43295,443,6,TCP,42,36204,1786976540,1786976591,2026-08-17 14:22:20 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.2.18,10.0.20.78,38174,8080,6,TCP,18,15912,1786976555,1786976605,2026-08-17 14:22:35 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01a_alb_01,198.51.100.101,10.0.1.15,51095,443,6,TCP,8,10320,1786976570,1786976608,2026-08-17 14:22:50 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,192.0.2.77,10.0.2.18,53559,443,6,TCP,30,28080,1786976581,1786976626,2026-08-17 14:23:01 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-10a_app_01,10.0.1.15,10.0.10.45,33181,8080,6,TCP,57,80142,1786976595,1786976622,2026-08-17 14:23:15 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01b_alb_02,198.51.100.210,10.0.2.18,46966,443,6,TCP,41,43542,1786976608,1786976667,2026-08-17 14:23:28 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.2.18,10.0.20.78,63355,8080,6,TCP,30,30690,1786976621,1786976648,2026-08-17 14:23:41 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01b_alb_02,198.51.100.210,10.0.2.18,46944,443,6,TCP,35,30065,1786976640,1786976667,2026-08-17 14:24:00 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,198.51.100.42,10.0.1.15,39319,443,6,TCP,9,5409,1786976655,1786976708,2026-08-17 14:24:15 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,198.51.100.101,10.0.2.18,58535,80,6,TCP,35,25970,1786976670,1786976719,2026-08-17 14:24:30 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-10a_app_01,10.0.1.15,10.0.10.45,60874,8080,6,TCP,38,52630,1786976684,1786976727,2026-08-17 14:24:44 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-100a_rds_01,10.0.10.45,10.0.100.12,46441,5432,6,TCP,81,190107,1786976695,1786976726,2026-08-17 14:24:55 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-100a_rds_01,10.0.20.78,10.0.100.12,52226,5432,6,TCP,50,73700,1786976708,1786976757,2026-08-17 14:25:08 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-20b_app_02,10.0.1.15,10.0.20.78,64437,8080,6,TCP,34,28118,1786976720,1786976754,2026-08-17 14:25:20 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-100a_rds_01,10.0.20.78,10.0.100.12,41232,5432,6,TCP,28,50652,1786976735,1786976793,2026-08-17 14:25:35 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-100a_rds_01,45.155.205.233,10.0.100.12,32636,3306,6,TCP,2,108,1786976754,1786976778,2026-08-17 14:25:54 UTC,REJECT,OK,Database,SECURITY ALERT: Unauthorized External DB Probe (Blocked by SG)
2,123456789012,eni-100a_rds_01,10.0.20.78,10.0.100.12,43707,5432,6,TCP,96,196992,1786976772,1786976824,2026-08-17 14:26:12 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-01b_alb_02,198.51.100.42,10.0.2.18,36668,80,6,TCP,22,8712,1786976778,1786976804,2026-08-17 14:26:18 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-100a_rds_01,10.0.20.78,10.0.100.12,48113,5432,6,TCP,78,67236,1786976794,1786976849,2026-08-17 14:26:34 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-20b_app_02,10.0.1.15,10.0.20.78,34054,8080,6,TCP,21,29295,1786976808,1786976845,2026-08-17 14:26:48 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01b_alb_02,192.0.2.77,10.0.2.18,54659,443,6,TCP,23,13478,1786976821,1786976861,2026-08-17 14:27:01 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,203.0.113.15,10.0.2.18,65231,80,6,TCP,42,34230,1786976839,1786976884,2026-08-17 14:27:19 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-10a_app_01,10.0.2.18,10.0.10.45,42542,8080,6,TCP,58,67512,1786976848,1786976899,2026-08-17 14:27:28 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01b_alb_02,198.51.100.210,10.0.2.18,42943,443,6,TCP,44,30360,1786976871,1786976909,2026-08-17 14:27:51 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,192.0.2.77,10.0.1.15,48589,80,6,TCP,33,26895,1786976881,1786976936,2026-08-17 14:28:01 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,203.0.113.15,10.0.2.18,62796,443,6,TCP,11,14443,1786976899,1786976920,2026-08-17 14:28:19 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.2.18,10.0.20.78,35685,8080,6,TCP,15,15945,1786976915,1786976969,2026-08-17 14:28:35 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-20b_app_02,10.0.1.15,10.0.20.78,52802,8080,6,TCP,55,76780,1786976922,1786976938,2026-08-17 14:28:42 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01a_alb_01,192.0.2.77,10.0.1.15,61984,443,6,TCP,20,7140,1786976940,1786976982,2026-08-17 14:29:00 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,198.51.100.210,10.0.1.15,39800,443,6,TCP,34,47804,1786976952,1786977011,2026-08-17 14:29:12 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.1.15,10.0.20.78,40419,8080,6,TCP,45,22635,1786976967,1786977004,2026-08-17 14:29:27 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-100a_rds_01,141.98.11.88,10.0.200.14,32023,27017,6,TCP,3,162,1786976979,1786977030,2026-08-17 14:29:39 UTC,REJECT,OK,Database,SECURITY ALERT: Unauthorized External DB Probe (Blocked by SG)
2,123456789012,eni-01b_alb_02,198.51.100.101,10.0.2.18,50407,80,6,TCP,43,35432,1786976997,1786977025,2026-08-17 14:29:57 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,192.0.2.22,10.0.1.15,58408,443,6,TCP,38,26448,1786977010,1786977028,2026-08-17 14:30:10 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,192.0.2.22,10.0.1.15,48961,80,6,TCP,32,32416,1786977028,1786977065,2026-08-17 14:30:28 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-100a_rds_01,91.240.118.172,10.0.200.14,56277,27017,6,TCP,1,54,1786977041,1786977056,2026-08-17 14:30:41 UTC,REJECT,OK,Database,SECURITY ALERT: Unauthorized External DB Probe (Blocked by SG)
2,123456789012,eni-10a_app_01,10.0.2.18,10.0.10.45,50251,8080,6,TCP,18,23688,1786977054,1786977081,2026-08-17 14:30:54 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-100a_rds_01,141.98.11.88,10.0.100.12,41755,1433,6,TCP,2,108,1786977069,1786977115,2026-08-17 14:31:09 UTC,REJECT,OK,Database,SECURITY ALERT: Unauthorized External DB Probe (Blocked by SG)
2,123456789012,eni-01a_bas_01,194.26.29.112,10.0.1.200,51901,22,6,TCP,1,64,1786977082,1786977122,2026-08-17 14:31:22 UTC,REJECT,OK,Public,SECURITY ALERT: Unauthorized SSH Attempt (Blocked by SG)
2,123456789012,eni-01a_alb_01,198.51.100.101,10.0.1.15,45460,443,6,TCP,10,4540,1786977095,1786977120,2026-08-17 14:31:35 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,203.0.113.155,10.0.2.18,52811,80,6,TCP,32,12256,1786977107,1786977153,2026-08-17 14:31:47 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-100a_rds_01,10.0.20.78,10.0.100.12,56443,5432,6,TCP,87,133371,1786977124,1786977183,2026-08-17 14:32:04 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-01a_alb_01,198.51.100.101,10.0.1.15,43488,443,6,TCP,39,43056,1786977146,1786977199,2026-08-17 14:32:26 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,203.0.113.88,10.0.1.15,34999,443,6,TCP,34,44948,1786977161,1786977217,2026-08-17 14:32:41 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.2.18,10.0.20.78,45314,8080,6,TCP,31,44020,1786977172,1786977218,2026-08-17 14:32:52 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-100a_rds_01,10.0.10.45,10.0.100.12,50593,5432,6,TCP,74,145484,1786977184,1786977218,2026-08-17 14:33:04 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-01b_alb_02,192.0.2.77,10.0.2.18,38938,443,6,TCP,27,36693,1786977199,1786977239,2026-08-17 14:33:19 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-10a_app_01,10.0.1.15,10.0.10.45,54670,8080,6,TCP,46,39744,1786977213,1786977237,2026-08-17 14:33:33 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-100a_rds_01,91.240.118.172,10.0.100.12,39763,1433,6,TCP,1,54,1786977233,1786977261,2026-08-17 14:33:53 UTC,REJECT,OK,Database,SECURITY ALERT: Unauthorized External DB Probe (Blocked by SG)
2,123456789012,eni-100a_rds_01,10.0.20.78,10.0.100.12,56041,5432,6,TCP,59,80830,1786977243,1786977275,2026-08-17 14:34:03 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-20b_app_02,10.0.1.15,10.0.20.78,37173,8080,6,TCP,21,23520,1786977257,1786977305,2026-08-17 14:34:17 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-20b_app_02,10.0.1.15,10.0.20.78,34290,8080,6,TCP,25,33575,1786977273,1786977305,2026-08-17 14:34:33 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-10a_app_01,10.0.1.15,10.0.10.45,64495,8080,6,TCP,32,34368,1786977286,1786977314,2026-08-17 14:34:46 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-10a_app_01,10.0.1.15,10.0.10.45,49549,8080,6,TCP,54,76302,1786977303,1786977339,2026-08-17 14:35:03 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-100a_rds_01,10.0.20.78,10.0.100.12,53563,5432,6,TCP,114,150936,1786977319,1786977366,2026-08-17 14:35:19 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-01b_nat_02,10.0.20.78,52.216.128.32,60887,443,6,TCP,85,115855,1786977326,1786977379,2026-08-17 14:35:26 UTC,ACCEPT,OK,Public,Private Subnet Egress via NAT Gateway
2,123456789012,eni-01a_alb_01,203.0.113.155,10.0.1.15,62650,80,6,TCP,14,10612,1786977348,1786977386,2026-08-17 14:35:48 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,192.0.2.22,10.0.2.18,33192,443,6,TCP,39,43056,1786977355,1786977376,2026-08-17 14:35:55 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,198.51.100.42,10.0.1.15,37598,443,6,TCP,44,24772,1786977370,1786977391,2026-08-17 14:36:10 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-100a_rds_01,185.220.101.5,10.0.100.12,60208,27017,6,TCP,1,54,1786977386,1786977414,2026-08-17 14:36:26 UTC,REJECT,OK,Database,SECURITY ALERT: Unauthorized External DB Probe (Blocked by SG)
2,123456789012,eni-100a_rds_01,10.0.20.78,10.0.100.12,40840,5432,6,TCP,51,60537,1786977398,1786977456,2026-08-17 14:36:38 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-01a_alb_01,203.0.113.88,10.0.1.15,44966,80,6,TCP,24,25080,1786977419,1786977474,2026-08-17 14:36:59 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-100a_rds_01,10.0.10.45,10.0.100.12,60432,5432,6,TCP,25,47100,1786977427,1786977454,2026-08-17 14:37:07 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-100a_rds_01,10.0.10.45,10.0.100.12,55040,5432,6,TCP,109,234132,1786977440,1786977490,2026-08-17 14:37:20 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-01a_nat_01,10.0.10.45,151.101.65.140,52900,443,6,TCP,88,101552,1786977458,1786977516,2026-08-17 14:37:38 UTC,ACCEPT,OK,Public,Private Subnet Egress via NAT Gateway
2,123456789012,eni-01b_alb_02,203.0.113.88,10.0.2.18,45571,80,6,TCP,18,16290,1786977475,1786977524,2026-08-17 14:37:55 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,192.0.2.22,10.0.2.18,57302,80,6,TCP,28,38836,1786977483,1786977521,2026-08-17 14:38:03 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,192.0.2.77,10.0.2.18,50668,443,6,TCP,29,10730,1786977500,1786977559,2026-08-17 14:38:20 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.2.18,10.0.20.78,41972,8080,6,TCP,44,41360,1786977519,1786977557,2026-08-17 14:38:39 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-100a_rds_01,10.0.20.78,10.0.100.12,60844,5432,6,TCP,98,135534,1786977535,1786977570,2026-08-17 14:38:55 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-01a_alb_01,203.0.113.15,10.0.1.15,40464,443,6,TCP,19,10925,1786977543,1786977592,2026-08-17 14:39:03 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-10a_app_01,10.0.1.15,10.0.10.45,53107,8080,6,TCP,44,57376,1786977563,1786977597,2026-08-17 14:39:23 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-20b_app_02,10.0.1.15,10.0.20.78,33135,8080,6,TCP,42,39018,1786977570,1786977585,2026-08-17 14:39:30 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01a_alb_01,198.51.100.42,10.0.1.15,59446,80,6,TCP,37,43253,1786977590,1786977640,2026-08-17 14:39:50 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.1.15,10.0.20.78,34998,8080,6,TCP,22,30888,1786977601,1786977633,2026-08-17 14:40:01 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01a_alb_01,203.0.113.155,10.0.1.15,52694,443,6,TCP,9,8946,1786977618,1786977642,2026-08-17 14:40:18 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,203.0.113.88,10.0.1.15,60290,443,6,TCP,15,14280,1786977633,1786977662,2026-08-17 14:40:33 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,198.51.100.101,10.0.2.18,50073,80,6,TCP,15,11775,1786977644,1786977662,2026-08-17 14:40:44 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,203.0.113.155,10.0.1.15,59096,80,6,TCP,44,61292,1786977655,1786977678,2026-08-17 14:40:55 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,192.0.2.22,10.0.1.15,42000,443,6,TCP,37,13098,1786977671,1786977720,2026-08-17 14:41:11 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.1.15,10.0.20.78,59099,8080,6,TCP,43,27434,1786977690,1786977705,2026-08-17 14:41:30 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01a_bas_01,45.155.205.233,10.0.1.200,52507,22,6,TCP,3,192,1786977702,1786977759,2026-08-17 14:41:42 UTC,REJECT,OK,Public,SECURITY ALERT: Unauthorized SSH Attempt (Blocked by SG)
2,123456789012,eni-01a_alb_01,203.0.113.88,10.0.1.15,48505,443,6,TCP,19,14402,1786977716,1786977752,2026-08-17 14:41:56 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,198.51.100.42,10.0.2.18,40096,80,6,TCP,33,12375,1786977727,1786977769,2026-08-17 14:42:07 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
